"Crime","State/UT","Year","Count"
"Robbery","Chandigarh","2002",0
"Robbery","Chhattisgarh","2002",0
"Robbery","D&N Haveli","2002",0
"Robbery","Daman & Diu","2002",0
"Robbery","Delhi UT","2002",0
"Robbery","Goa","2002",0
"Robbery","Gujarat","2002",24
"Robbery","Haryana","2002",1
"Robbery","Himachal Pradesh","2002",0
"Robbery","Jammu & Kashmir","2002",0
"Robbery","Jharkhand","2002",0
"Robbery","Karnataka","2002",1
"Robbery","Kerala","2002",0
"Robbery","Lakshadweep","2002",0
"Robbery","Madhya Pradesh","2002",17
"Robbery","Maharashtra","2002",2
"Robbery","Manipur","2002",0
"Robbery","Meghalaya","2002",0
"Robbery","Mizoram","2002",0
"Robbery","Nagaland","2002",0
"Robbery","Odisha","2002",6
"Robbery","Puducherry","2002",0
"Robbery","Punjab","2002",0
"Robbery","Rajasthan","2002",5
"Robbery","Sikkim","2002",0
"Robbery","Tamil Nadu","2002",2
"Robbery","Tripura","2002",0
"Robbery","Uttar Pradesh","2002",37
"Robbery","Uttarakhand","2002",0
"Robbery","West Bengal","2002",0
"SC/ST (POA) Act","A&N Islands","2002",0
"SC/ST (POA) Act","Andhra Pradesh","2002",830
"SC/ST (POA) Act","Arunachal Pradesh","2002",0
"SC/ST (POA) Act","Assam","2002",0
"SC/ST (POA) Act","Bihar","2002",715
"SC/ST (POA) Act","Chandigarh","2002",0
"SC/ST (POA) Act","Chhattisgarh","2002",77
"SC/ST (POA) Act","D&N Haveli","2002",0
"SC/ST (POA) Act","Daman & Diu","2002",0
"SC/ST (POA) Act","Delhi UT","2002",15
"SC/ST (POA) Act","Goa","2002",1
"SC/ST (POA) Act","Gujarat","2002",332
"SC/ST (POA) Act","Haryana","2002",32
"SC/ST (POA) Act","Himachal Pradesh","2002",32
"SC/ST (POA) Act","Jammu & Kashmir","2002",0
"SC/ST (POA) Act","Jharkhand","2002",53
"SC/ST (POA) Act","Karnataka","2002",1099
"SC/ST (POA) Act","Kerala","2002",229
"SC/ST (POA) Act","Lakshadweep","2002",0
"SC/ST (POA) Act","Madhya Pradesh","2002",570
"SC/ST (POA) Act","Maharashtra","2002",136
"SC/ST (POA) Act","Manipur","2002",0
"SC/ST (POA) Act","Meghalaya","2002",0
"SC/ST (POA) Act","Mizoram","2002",0
"SC/ST (POA) Act","Nagaland","2002",0
"SC/ST (POA) Act","Odisha","2002",466
"SC/ST (POA) Act","Puducherry","2002",0
"SC/ST (POA) Act","Punjab","2002",53
"SC/ST (POA) Act","Rajasthan","2002",2384
"SC/ST (POA) Act","Sikkim","2002",0
"SC/ST (POA) Act","Tamil Nadu","2002",685
"SC/ST (POA) Act","Tripura","2002",0
"SC/ST (POA) Act","Uttar Pradesh","2002",2974
"SC/ST (POA) Act","Uttarakhand","2002",85
"SC/ST (POA) Act","West Bengal","2002",2
"Total Crimes against SCs","A&N Islands","2002",0
"Total Crimes against SCs","Andhra Pradesh","2002",3385
"Total Crimes against SCs","Arunachal Pradesh","2002",0
"Total Crimes against SCs","Assam","2002",47
"Total Crimes against SCs","Bihar","2002",1579
"Total Crimes against SCs","Chandigarh","2002",0
"Total Crimes against SCs","Chhattisgarh","2002",443
"Total Crimes against SCs","D&N Haveli","2002",0
"Total Crimes against SCs","Daman & Diu","2002",0
"Total Crimes against SCs","Delhi UT","2002",16
"Total Crimes against SCs","Goa","2002",2
"Total Crimes against SCs","Gujarat","2002",1370
"Total Crimes against SCs","Haryana","2002",243
"Total Crimes against SCs","Himachal Pradesh","2002",97
"Total Crimes against SCs","Jammu & Kashmir","2002",13
"Total Crimes against SCs","Jharkhand","2002",125
"Total Crimes against SCs","Karnataka","2002",1787
"Total Crimes against SCs","Kerala","2002",524
"Total Crimes against SCs","Lakshadweep","2002",0
"Total Crimes against SCs","Madhya Pradesh","2002",7217
"Total Crimes against SCs","Maharashtra","2002",634
"Total Crimes against SCs","Manipur","2002",0
"Total Crimes against SCs","Meghalaya","2002",0
"Total Crimes against SCs","Mizoram","2002",1
"Total Crimes against SCs","Nagaland","2002",17
"Total Crimes against SCs","Odisha","2002",1195
"Total Crimes against SCs","Puducherry","2002",18
"Total Crimes against SCs","Punjab","2002",131
"Total Crimes against SCs","Rajasthan","2002",4535
"Total Crimes against SCs","Sikkim","2002",1
"Total Crimes against SCs","Tamil Nadu","2002",2097
"Total Crimes against SCs","Tripura","2002",0
"Total Crimes against SCs","Uttar Pradesh","2002",7927
"Total Crimes against SCs","Uttarakhand","2002",99
"Total Crimes against SCs","West Bengal","2002",4
"Arson","A&N Islands","2003",0
"Arson","Andhra Pradesh","2003",4
"Arson","Arunachal Pradesh","2003",0
"Arson","Assam","2003",3
"Arson","Bihar","2003",42
"Arson","Chandigarh","2003",0
"Arson","Chhattisgarh","2003",1
"Arson","D&N Haveli","2003",0
"Arson","Daman & Diu","2003",0
"Arson","Delhi UT","2003",0
"Arson","Goa","2003",0
"Arson","Gujarat","2003",13
"Arson","Haryana","2003",1
"Arson","Himachal Pradesh","2003",0
"Arson","Jammu & Kashmir","2003",0
"Arson","Jharkhand","2003",2
"Arson","Karnataka","2003",3
"Arson","Kerala","2003",2
"Arson","Lakshadweep","2003",0
"Arson","Madhya Pradesh","2003",53
"Arson","Maharashtra","2003",5
"Arson","Manipur","2003",0
"Arson","Meghalaya","2003",0
"Arson","Mizoram","2003",0
"Arson","Nagaland","2003",0
"Arson","Odisha","2003",12
"Arson","Puducherry","2003",0
"Arson","Punjab","2003",0
"Arson","Rajasthan","2003",51
"Arson","Sikkim","2003",0
"Arson","Tamil Nadu","2003",0
"Arson","Tripura","2003",0
"Arson","Uttar Pradesh","2003",12
"Arson","Uttarakhand","2003",0
"Arson","West Bengal","2003",0
"Dacoity","A&N Islands","2003",0
"Dacoity","Andhra Pradesh","2003",1
"Dacoity","Arunachal Pradesh","2003",0
"Dacoity","Assam","2003",0
"Dacoity","Bihar","2003",2
"Dacoity","Chandigarh","2003",0
"Dacoity","Chhattisgarh","2003",0
"Dacoity","D&N Haveli","2003",0
"Dacoity","Daman & Diu","2003",0
"Dacoity","Delhi UT","2003",0
"Dacoity","Goa","2003",0
"Dacoity","Gujarat","2003",7
"Dacoity","Haryana","2003",0
"Dacoity","Himachal Pradesh","2003",8
"Dacoity","Jammu & Kashmir","2003",0
"Dacoity","Jharkhand","2003",0
"Dacoity","Karnataka","2003",0
"Dacoity","Kerala","2003",1
"Dacoity","Lakshadweep","2003",0
"Dacoity","Madhya Pradesh","2003",0
"Dacoity","Maharashtra","2003",1
"Dacoity","Manipur","2003",0
"Dacoity","Meghalaya","2003",0
"Dacoity","Mizoram","2003",0
"Dacoity","Nagaland","2003",0
"Dacoity","Odisha","2003",0
"Dacoity","Puducherry","2003",0
"Dacoity","Punjab","2003",0
"Dacoity","Rajasthan","2003",0
"Dacoity","Sikkim","2003",0
"Dacoity","Tamil Nadu","2003",0
"Dacoity","Tripura","2003",0
"Dacoity","Uttar Pradesh","2003",4
"Dacoity","Uttarakhand","2003",0
"Dacoity","West Bengal","2003",0
"Hurt","A&N Islands","2003",0
"Hurt","Andhra Pradesh","2003",615
"Hurt","Arunachal Pradesh","2003",0
"Hurt","Assam","2003",23
"Hurt","Bihar","2003",492
"Hurt","Chandigarh","2003",0
"Hurt","Chhattisgarh","2003",102
"Hurt","D&N Haveli","2003",0
"Hurt","Daman & Diu","2003",0
"Hurt","Delhi UT","2003",0
"Hurt","Goa","2003",0
"Hurt","Gujarat","2003",305
"Hurt","Haryana","2003",43
"Hurt","Himachal Pradesh","2003",3
"Hurt","Jammu & Kashmir","2003",0
"Hurt","Jharkhand","2003",9
"Hurt","Karnataka","2003",99
"Hurt","Kerala","2003",114
"Hurt","Lakshadweep","2003",0
"Hurt","Madhya Pradesh","2003",858
"Hurt","Maharashtra","2003",41
"Hurt","Manipur","2003",0
"Hurt","Meghalaya","2003",0
"Hurt","Mizoram","2003",0
"Hurt","Nagaland","2003",0
"Hurt","Odisha","2003",234
"Hurt","Puducherry","2003",4
"Hurt","Punjab","2003",10
"Hurt","Rajasthan","2003",632
"Hurt","Sikkim","2003",1
"Hurt","Tamil Nadu","2003",163
"Hurt","Tripura","2003",0
"Hurt","Uttar Pradesh","2003",172
"Hurt","Uttarakhand","2003",48
"Hurt","West Bengal","2003",1
"Kidnapping & Abduction","A&N Islands","2003",0
"Kidnapping & Abduction","Andhra Pradesh","2003",27
"Kidnapping & Abduction","Arunachal Pradesh","2003",0
"Kidnapping & Abduction","Assam","2003",4
"Kidnapping & Abduction","Bihar","2003",4
"Kidnapping & Abduction","Chandigarh","2003",0
"Kidnapping & Abduction","Chhattisgarh","2003",7
"Kidnapping & Abduction","D&N Haveli","2003",0
"Kidnapping & Abduction","Daman & Diu","2003",0
"Kidnapping & Abduction","Delhi UT","2003",0
"Kidnapping & Abduction","Goa","2003",0
"Kidnapping & Abduction","Gujarat","2003",18
"Kidnapping & Abduction","Haryana","2003",9
"Kidnapping & Abduction","Himachal Pradesh","2003",0
"Kidnapping & Abduction","Jammu & Kashmir","2003",0
"Kidnapping & Abduction","Jharkhand","2003",0
"Kidnapping & Abduction","Karnataka","2003",2
"Kidnapping & Abduction","Kerala","2003",2
"Kidnapping & Abduction","Lakshadweep","2003",0
"Kidnapping & Abduction","Madhya Pradesh","2003",33
"Kidnapping & Abduction","Maharashtra","2003",7
"Kidnapping & Abduction","Manipur","2003",0
"Kidnapping & Abduction","Meghalaya","2003",0
"Kidnapping & Abduction","Mizoram","2003",0
"Kidnapping & Abduction","Nagaland","2003",0
"Kidnapping & Abduction","Odisha","2003",8
"Kidnapping & Abduction","Puducherry","2003",0
"Kidnapping & Abduction","Punjab","2003",1
"Kidnapping & Abduction","Rajasthan","2003",23
"Kidnapping & Abduction","Sikkim","2003",0
"Kidnapping & Abduction","Tamil Nadu","2003",5
"Kidnapping & Abduction","Tripura","2003",0
"Kidnapping & Abduction","Uttar Pradesh","2003",78
"Kidnapping & Abduction","Uttarakhand","2003",4
"Kidnapping & Abduction","West Bengal","2003",0
"Murder","A&N Islands","2003",0
"Murder","Andhra Pradesh","2003",33
"Murder","Arunachal Pradesh","2003",0
"Murder","Assam","2003",8
"Murder","Bihar","2003",9
"Murder","Chandigarh","2003",0
"Murder","Chhattisgarh","2003",12
"Murder","D&N Haveli","2003",0
"Murder","Daman & Diu","2003",0
"Murder","Delhi UT","2003",1
"Murder","Goa","2003",0
"Murder","Gujarat","2003",12
"Murder","Haryana","2003",9
"Murder","Himachal Pradesh","2003",3
"Murder","Jammu & Kashmir","2003",1
"Murder","Jharkhand","2003",4
"Murder","Karnataka","2003",31
"Murder","Kerala","2003",3
"Murder","Lakshadweep","2003",0
"Murder","Madhya Pradesh","2003",83
"Murder","Maharashtra","2003",19
"Murder","Manipur","2003",0
"Murder","Meghalaya","2003",0
"Murder","Mizoram","2003",0
"Murder","Nagaland","2003",5
"Murder","Odisha","2003",8
"Murder","Puducherry","2003",0
"Murder","Punjab","2003",0
"Murder","Rajasthan","2003",30
"Murder","Sikkim","2003",1
"Murder","Tamil Nadu","2003",16
"Murder","Tripura","2003",0
"Murder","Uttar Pradesh","2003",288
"Murder","Uttarakhand","2003",5
"Murder","West Bengal","2003",0
"Other Crimes Against SCs","A&N Islands","2003",0
"Other Crimes Against SCs","Andhra Pradesh","2003",1386
"Other Crimes Against SCs","Arunachal Pradesh","2003",0
"Other Crimes Against SCs","Assam","2003",21
"Other Crimes Against SCs","Bihar","2003",204
"Other Crimes Against SCs","Chandigarh","2003",0
"Other Crimes Against SCs","Chhattisgarh","2003",383
"Other Crimes Against SCs","D&N Haveli","2003",0
"Other Crimes Against SCs","Daman & Diu","2003",0
"Other Crimes Against SCs","Delhi UT","2003",0
"Other Crimes Against SCs","Goa","2003",1
"Other Crimes Against SCs","Gujarat","2003",445
"Other Crimes Against SCs","Haryana","2003",73
"Other Crimes Against SCs","Himachal Pradesh","2003",43
"Other Crimes Against SCs","Jammu & Kashmir","2003",2
"Other Crimes Against SCs","Jharkhand","2003",22
"Other Crimes Against SCs","Karnataka","2003",460
"Other Crimes Against SCs","Kerala","2003",120
"Other Crimes Against SCs","Lakshadweep","2003",0
"Other Crimes Against SCs","Madhya Pradesh","2003",3676
"Other Crimes Against SCs","Maharashtra","2003",290
"Other Crimes Against SCs","Manipur","2003",0
"Other Crimes Against SCs","Meghalaya","2003",0
"Other Crimes Against SCs","Mizoram","2003",0
"Other Crimes Against SCs","Nagaland","2003",20
"Other Crimes Against SCs","Odisha","2003",427
"Other Crimes Against SCs","Puducherry","2003",1
"Other Crimes Against SCs","Punjab","2003",56
"Other Crimes Against SCs","Rajasthan","2003",2569
"Other Crimes Against SCs","Sikkim","2003",3
"Other Crimes Against SCs","Tamil Nadu","2003",311
"Other Crimes Against SCs","Tripura","2003",0
"Other Crimes Against SCs","Uttar Pradesh","2003",885
"Other Crimes Against SCs","Uttarakhand","2003",0
"Other Crimes Against SCs","West Bengal","2003",3
"Protection of Civil Rights Act","A&N Islands","2003",0
"Protection of Civil Rights Act","Andhra Pradesh","2003",165
"Protection of Civil Rights Act","Arunachal Pradesh","2003",0
"Protection of Civil Rights Act","Assam","2003",0
"Protection of Civil Rights Act","Bihar","2003",82
"Protection of Civil Rights Act","Chandigarh","2003",0
"Protection of Civil Rights Act","Chhattisgarh","2003",0
"Protection of Civil Rights Act","D&N Haveli","2003",0
"Protection of Civil Rights Act","Daman & Diu","2003",0
"Protection of Civil Rights Act","Delhi UT","2003",0
"Protection of Civil Rights Act","Goa","2003",0
"Protection of Civil Rights Act","Gujarat","2003",7
"Protection of Civil Rights Act","Haryana","2003",0
"Protection of Civil Rights Act","Himachal Pradesh","2003",1
"Protection of Civil Rights Act","Jammu & Kashmir","2003",0
"Protection of Civil Rights Act","Jharkhand","2003",0
"Protection of Civil Rights Act","Karnataka","2003",68
"Protection of Civil Rights Act","Kerala","2003",0
"Protection of Civil Rights Act","Lakshadweep","2003",0
"Protection of Civil Rights Act","Madhya Pradesh","2003",1
"Protection of Civil Rights Act","Maharashtra","2003",43
"Protection of Civil Rights Act","Manipur","2003",0
"Protection of Civil Rights Act","Meghalaya","2003",0
"Protection of Civil Rights Act","Mizoram","2003",0
"Protection of Civil Rights Act","Nagaland","2003",0
"Protection of Civil Rights Act","Odisha","2003",0
"Protection of Civil Rights Act","Puducherry","2003",16
"Protection of Civil Rights Act","Punjab","2003",1
"Protection of Civil Rights Act","Rajasthan","2003",0
"Protection of Civil Rights Act","Sikkim","2003",0
"Protection of Civil Rights Act","Tamil Nadu","2003",198
"Protection of Civil Rights Act","Tripura","2003",0
"Protection of Civil Rights Act","Uttar Pradesh","2003",52
"Protection of Civil Rights Act","Uttarakhand","2003",0
"Protection of Civil Rights Act","West Bengal","2003",0
"Rape","A&N Islands","2003",0
"Rape","Andhra Pradesh","2003",79
"Rape","Arunachal Pradesh","2003",0
"Rape","Assam","2003",7
"Rape","Bihar","2003",6
"Rape","Chandigarh","2003",1
"Rape","Chhattisgarh","2003",46
"Rape","D&N Haveli","2003",0
"Rape","Daman & Diu","2003",0
"Rape","Delhi UT","2003",0
"Rape","Goa","2003",0
"Rape","Gujarat","2003",23
"Rape","Haryana","2003",24
"Rape","Himachal Pradesh","2003",7
"Rape","Jammu & Kashmir","2003",2
"Rape","Jharkhand","2003",3
"Rape","Karnataka","2003",26
"Rape","Kerala","2003",24
"Rape","Lakshadweep","2003",0
"Rape","Madhya Pradesh","2003",349
"Rape","Maharashtra","2003",72
"Rape","Manipur","2003",0
"Rape","Meghalaya","2003",0
"Rape","Mizoram","2003",0
"Rape","Nagaland","2003",2
"Rape","Odisha","2003",29
"Rape","Puducherry","2003",0
"Rape","Punjab","2003",8
"Rape","Rajasthan","2003",154
"Rape","Sikkim","2003",2
"Rape","Tamil Nadu","2003",25
"Rape","Tripura","2003",0
"Rape","Uttar Pradesh","2003",194
"Rape","Uttarakhand","2003",6
"Rape","West Bengal","2003",0
"Robbery","A&N Islands","2003",0
"Robbery","Andhra Pradesh","2003",15
"Robbery","Arunachal Pradesh","2003",0
"Robbery","Assam","2003",1
"Robbery","Bihar","2003",2
"Robbery","Chandigarh","2003",0
"Robbery","Chhattisgarh","2003",3
"Robbery","D&N Haveli","2003",0
"Robbery","Daman & Diu","2003",0
"Robbery","Delhi UT","2003",0
"Robbery","Goa","2003",0
"Robbery","Gujarat","2003",15
"Robbery","Haryana","2003",0
"Robbery","Himachal Pradesh","2003",6
"Robbery","Jammu & Kashmir","2003",0
"Robbery","Jharkhand","2003",0
"Robbery","Karnataka","2003",0
"Robbery","Kerala","2003",0
"Robbery","Lakshadweep","2003",0
"Robbery","Madhya Pradesh","2003",9
"Robbery","Maharashtra","2003",3
"Robbery","Manipur","2003",0
"Robbery","Meghalaya","2003",0
"Robbery","Mizoram","2003",0
"Robbery","Nagaland","2003",0
"Robbery","Odisha","2003",4
"Robbery","Puducherry","2003",0
"Robbery","Punjab","2003",0
"Robbery","Rajasthan","2003",3
"Robbery","Sikkim","2003",0
"Robbery","Tamil Nadu","2003",1
"Robbery","Tripura","2003",0
"Robbery","Uttar Pradesh","2003",8
"Robbery","Uttarakhand","2003",0
"Robbery","West Bengal","2003",0
"SC/ST (POA) Act","A&N Islands","2003",0
"SC/ST (POA) Act","Andhra Pradesh","2003",1234
"SC/ST (POA) Act","Arunachal Pradesh","2003",0
"SC/ST (POA) Act","Assam","2003",0
"SC/ST (POA) Act","Bihar","2003",904
"SC/ST (POA) Act","Chandigarh","2003",0
"SC/ST (POA) Act","Chhattisgarh","2003",155
"SC/ST (POA) Act","D&N Haveli","2003",0
"SC/ST (POA) Act","Daman & Diu","2003",0
"SC/ST (POA) Act","Delhi UT","2003",12
"SC/ST (POA) Act","Goa","2003",1
"SC/ST (POA) Act","Gujarat","2003",320
"SC/ST (POA) Act","Haryana","2003",36
"SC/ST (POA) Act","Himachal Pradesh","2003",36
"SC/ST (POA) Act","Jammu & Kashmir","2003",0
"SC/ST (POA) Act","Jharkhand","2003",36
"SC/ST (POA) Act","Karnataka","2003",1155
"SC/ST (POA) Act","Kerala","2003",173
"SC/ST (POA) Act","Lakshadweep","2003",0
"SC/ST (POA) Act","Madhya Pradesh","2003",445
"SC/ST (POA) Act","Maharashtra","2003",216
"SC/ST (POA) Act","Manipur","2003",0
"SC/ST (POA) Act","Meghalaya","2003",0
"SC/ST (POA) Act","Mizoram","2003",0
"SC/ST (POA) Act","Nagaland","2003",0
"SC/ST (POA) Act","Odisha","2003",435
"SC/ST (POA) Act","Puducherry","2003",1
"SC/ST (POA) Act","Punjab","2003",51
"SC/ST (POA) Act","Rajasthan","2003",867
"SC/ST (POA) Act","Sikkim","2003",0
"SC/ST (POA) Act","Tamil Nadu","2003",776
"SC/ST (POA) Act","Tripura","2003",0
"SC/ST (POA) Act","Uttar Pradesh","2003",1128
"SC/ST (POA) Act","Uttarakhand","2003",66
"SC/ST (POA) Act","West Bengal","2003",1
"Total Crimes against SCs","A&N Islands","2003",0
"Total Crimes against SCs","Andhra Pradesh","2003",3559
"Total Crimes against SCs","Arunachal Pradesh","2003",0
"Total Crimes against SCs","Assam","2003",67
"Total Crimes against SCs","Bihar","2003",1747
"Total Crimes against SCs","Chandigarh","2003",1
"Total Crimes against SCs","Chhattisgarh","2003",709
"Total Crimes against SCs","D&N Haveli","2003",0
"Total Crimes against SCs","Daman & Diu","2003",0
"Total Crimes against SCs","Delhi UT","2003",13
"Total Crimes against SCs","Goa","2003",2
"Total Crimes against SCs","Gujarat","2003",1165
"Total Crimes against SCs","Haryana","2003",195
"Total Crimes against SCs","Himachal Pradesh","2003",107
"Total Crimes against SCs","Jammu & Kashmir","2003",5
"Total Crimes against SCs","Jharkhand","2003",76
"Total Crimes against SCs","Karnataka","2003",1844
"Total Crimes against SCs","Kerala","2003",439
"Total Crimes against SCs","Lakshadweep","2003",0
"Total Crimes against SCs","Madhya Pradesh","2003",5507
"Total Crimes against SCs","Maharashtra","2003",697
"Total Crimes against SCs","Manipur","2003",0
"Total Crimes against SCs","Meghalaya","2003",0
"Total Crimes against SCs","Mizoram","2003",0
"Total Crimes against SCs","Nagaland","2003",27
"Total Crimes against SCs","Odisha","2003",1157
"Total Crimes against SCs","Puducherry","2003",22
"Total Crimes against SCs","Punjab","2003",127
"Total Crimes against SCs","Rajasthan","2003",4329
"Total Crimes against SCs","Sikkim","2003",7
"Total Crimes against SCs","Tamil Nadu","2003",1495
"Total Crimes against SCs","Tripura","2003",0
"Total Crimes against SCs","Uttar Pradesh","2003",2821
"Total Crimes against SCs","Uttarakhand","2003",129
"Total Crimes against SCs","West Bengal","2003",5
"Arson","A&N Islands","2004",0
"Arson","Andhra Pradesh","2004",20
"Arson","Arunachal Pradesh","2004",0
"Arson","Assam","2004",1
"Arson","Bihar","2004",30
"Arson","Chandigarh","2004",0
"Arson","Chhattisgarh","2004",4
"Arson","D&N Haveli","2004",0
"Arson","Daman & Diu","2004",0
"Arson","Delhi UT","2004",0
"Arson","Goa","2004",0
"Arson","Gujarat","2004",15
"Arson","Haryana","2004",0
"Arson","Himachal Pradesh","2004",0
"Arson","Jammu & Kashmir","2004",0
"Arson","Jharkhand","2004",2
"Arson","Karnataka","2004",5
"Arson","Kerala","2004",1
"Arson","Lakshadweep","2004",0
"Arson","Madhya Pradesh","2004",26
